accuracy,avg_final_confidence,exact_match_rate,group,heuristic_accuracy,n,numeric_match_rate
0.4666666666666667,0.8981111111111111,0.02,domain-relevant,0.47333333333333333,150,0.47333333333333333
0.49333333333333335,0.9353333333333335,0.18,metrics-generated,0.6133333333333333,150,0.6133333333333333
0.6066666666666667,0.9478888888888889,0.0,novel-generated,0.4533333333333333,150,0.42
