attack_success_rate,avg_final_confidence,group,harmful_action_rate,harmful_judge_disagreement_rate,heuristic_accuracy,llm_accuracy,llm_harmful_action_rate,n,poison_retrieval_rate
0.8555555555555555,0.9368518518518518,domain-relevant,0.4444444444444444,0.45555555555555555,0.4444444444444444,0.0,0.8111111111111111,90,1.0
1.0,0.9678431372549019,metrics-generated,0.5411764705882353,0.4588235294117647,0.47058823529411764,0.0,1.0,85,1.0
0.9304347826086956,0.9492753623188406,novel-generated,0.28695652173913044,0.6434782608695652,0.3130434782608696,0.0,0.9304347826086956,115,1.0
